"Year";"State";"Type";"Length";"Expense";"Value"
2020;"Mississippi";"Private";"4-year";"Fees/Tuition";18612.0
2020;"Mississippi";"Private";"4-year";"Room/Board";8607.0
2020;"Mississippi";"Public In-State";"2-year";"Fees/Tuition";3432.0
2020;"Mississippi";"Public In-State";"4-year";"Fees/Tuition";8604.0
2020;"Mississippi";"Public In-State";"4-year";"Room/Board";10476.0
2020;"Mississippi";"Public Out-of-State";"2-year";"Fees/Tuition";5835.0
2020;"Mississippi";"Public Out-of-State";"4-year";"Fees/Tuition";19402.0
2020;"Mississippi";"Public Out-of-State";"4-year";"Room/Board";10476.0
2020;"Missouri";"Private";"4-year";"Fees/Tuition";26377.0
2020;"Missouri";"Private";"4-year";"Room/Board";10705.0
2020;"Missouri";"Public In-State";"2-year";"Fees/Tuition";3545.0
2020;"Missouri";"Public In-State";"4-year";"Fees/Tuition";8992.0
2020;"Missouri";"Public In-State";"4-year";"Room/Board";9742.0
2020;"Missouri";"Public Out-of-State";"2-year";"Fees/Tuition";6797.0
2020;"Missouri";"Public Out-of-State";"4-year";"Fees/Tuition";20877.0
2020;"Missouri";"Public Out-of-State";"4-year";"Room/Board";9742.0
2020;"Montana";"Private";"4-year";"Fees/Tuition";31724.0
2020;"Montana";"Private";"4-year";"Room/Board";9817.0
2020;"Montana";"Public In-State";"2-year";"Fees/Tuition";3871.0
2020;"Montana";"Public In-State";"4-year";"Fees/Tuition";6967.0
2020;"Montana";"Public In-State";"4-year";"Room/Board";9765.0
2020;"Montana";"Public Out-of-State";"2-year";"Fees/Tuition";8596.0
2020;"Montana";"Public Out-of-State";"4-year";"Fees/Tuition";25239.0
2020;"Montana";"Public Out-of-State";"4-year";"Room/Board";9765.0
2020;"Nebraska";"Private";"4-year";"Fees/Tuition";25313.0
2020;"Nebraska";"Private";"4-year";"Room/Board";9797.0
2020;"Nebraska";"Public In-State";"2-year";"Fees/Tuition";3103.0
2020;"Nebraska";"Public In-State";"4-year";"Fees/Tuition";8582.0
2020;"Nebraska";"Public In-State";"4-year";"Room/Board";10938.0
2020;"Nebraska";"Public Out-of-State";"2-year";"Fees/Tuition";3969.0
2020;"Nebraska";"Public Out-of-State";"4-year";"Fees/Tuition";22152.0
2020;"Nebraska";"Public Out-of-State";"4-year";"Room/Board";10938.0
2020;"Nevada";"Private";"4-year";"Fees/Tuition";26284.0
2020;"Nevada";"Private";"4-year";"Room/Board";14187.0
2020;"Nevada";"Public In-State";"4-year";"Fees/Tuition";6023.0
2020;"Nevada";"Public In-State";"4-year";"Room/Board";11964.0
2020;"Nevada";"Public Out-of-State";"4-year";"Fees/Tuition";21678.0
2020;"Nevada";"Public Out-of-State";"4-year";"Room/Board";11964.0
2020;"New Hampshire";"Private";"4-year";"Fees/Tuition";33446.0
2020;"New Hampshire";"Private";"4-year";"Room/Board";14070.0
2020;"New Hampshire";"Public In-State";"2-year";"Fees/Tuition";7130.0
2020;"New Hampshire";"Public In-State";"4-year";"Fees/Tuition";16679.0
2020;"New Hampshire";"Public In-State";"4-year";"Room/Board";12055.0
2020;"New Hampshire";"Public Out-of-State";"2-year";"Fees/Tuition";15335.0
2020;"New Hampshire";"Public Out-of-State";"4-year";"Fees/Tuition";30594.0
2020;"New Hampshire";"Public Out-of-State";"4-year";"Room/Board";12055.0
2020;"New Jersey";"Private";"4-year";"Fees/Tuition";38652.0
2020;"New Jersey";"Private";"4-year";"Room/Board";13980.0
2020;"New Jersey";"Public In-State";"2-year";"Fees/Tuition";4779.0
2020;"New Jersey";"Public In-State";"4-year";"Fees/Tuition";14360.0
2020;"New Jersey";"Public In-State";"4-year";"Room/Board";14012.0
2020;"New Jersey";"Public Out-of-State";"2-year";"Fees/Tuition";8092.0
2020;"New Jersey";"Public Out-of-State";"4-year";"Fees/Tuition";29435.0
2020;"New Jersey";"Public Out-of-State";"4-year";"Room/Board";14012.0
2020;"New Mexico";"Private";"4-year";"Fees/Tuition";25363.0
2020;"New Mexico";"Private";"4-year";"Room/Board";11599.0
2020;"New Mexico";"Public In-State";"2-year";"Fees/Tuition";1724.0
2020;"New Mexico";"Public In-State";"4-year";"Fees/Tuition";7152.0
2020;"New Mexico";"Public In-State";"4-year";"Room/Board";9041.0
2020;"New Mexico";"Public Out-of-State";"2-year";"Fees/Tuition";6624.0
2020;"New Mexico";"Public Out-of-State";"4-year";"Fees/Tuition";19181.0
2020;"New Mexico";"Public Out-of-State";"4-year";"Room/Board";9041.0
2020;"New York";"Private";"4-year";"Fees/Tuition";41404.0
2020;"New York";"Private";"4-year";"Room/Board";15554.0
2020;"New York";"Public In-State";"2-year";"Fees/Tuition";5476.0
2020;"New York";"Public In-State";"4-year";"Fees/Tuition";8467.0
2020;"New York";"Public In-State";"4-year";"Room/Board";15408.0
2020;"New York";"Public Out-of-State";"2-year";"Fees/Tuition";9228.0
2020;"New York";"Public Out-of-State";"4-year";"Fees/Tuition";22669.0
2020;"New York";"Public Out-of-State";"4-year";"Room/Board";15408.0
2020;"North Carolina";"Private";"4-year";"Fees/Tuition";35379.0
2020;"North Carolina";"Private";"4-year";"Room/Board";12628.0
2020;"North Carolina";"Public In-State";"2-year";"Fees/Tuition";2494.0
2020;"North Carolina";"Public In-State";"4-year";"Fees/Tuition";7228.0
2020;"North Carolina";"Public In-State";"4-year";"Room/Board";10342.0
2020;"North Carolina";"Public Out-of-State";"2-year";"Fees/Tuition";8658.0
2020;"North Carolina";"Public Out-of-State";"4-year";"Fees/Tuition";23357.0
2020;"North Carolina";"Public Out-of-State";"4-year";"Room/Board";10342.0
2020;"North Dakota";"Private";"4-year";"Fees/Tuition";15732.0
2020;"North Dakota";"Private";"4-year";"Room/Board";7971.0
2020;"North Dakota";"Public In-State";"2-year";"Fees/Tuition";5073.0
2020;"North Dakota";"Public In-State";"4-year";"Fees/Tuition";8628.0
2020;"North Dakota";"Public In-State";"4-year";"Room/Board";8821.0
2020;"North Dakota";"Public Out-of-State";"2-year";"Fees/Tuition";6031.0
2020;"North Dakota";"Public Out-of-State";"4-year";"Fees/Tuition";13936.0
2020;"North Dakota";"Public Out-of-State";"4-year";"Room/Board";8821.0
2020;"Ohio";"Private";"4-year";"Fees/Tuition";34008.0
2020;"Ohio";"Private";"4-year";"Room/Board";11861.0
2020;"Ohio";"Public In-State";"2-year";"Fees/Tuition";4330.0
2020;"Ohio";"Public In-State";"4-year";"Fees/Tuition";9902.0
2020;"Ohio";"Public In-State";"4-year";"Room/Board";12486.0
2020;"Ohio";"Public Out-of-State";"2-year";"Fees/Tuition";7528.0
2020;"Ohio";"Public Out-of-State";"4-year";"Fees/Tuition";24830.0
2020;"Ohio";"Public Out-of-State";"4-year";"Room/Board";12486.0
2020;"Oklahoma";"Private";"4-year";"Fees/Tuition";29429.0
2020;"Oklahoma";"Private";"4-year";"Room/Board";9846.0
2020;"Oklahoma";"Public In-State";"2-year";"Fees/Tuition";4150.0
2020;"Oklahoma";"Public In-State";"4-year";"Fees/Tuition";8009.0
2020;"Oklahoma";"Public In-State";"4-year";"Room/Board";8950.0
2020;"Oklahoma";"Public Out-of-State";"2-year";"Fees/Tuition";9484.0
2020;"Oklahoma";"Public Out-of-State";"4-year";"Fees/Tuition";21695.0
2020;"Oklahoma";"Public Out-of-State";"4-year";"Room/Board";8950.0
2020;"Oregon";"Private";"4-year";"Fees/Tuition";42202.0
2020;"Oregon";"Private";"4-year";"Room/Board";12931.0
2020;"Oregon";"Public In-State";"2-year";"Fees/Tuition";4881.0
2020;"Oregon";"Public In-State";"4-year";"Fees/Tuition";10813.0
2020;"Oregon";"Public In-State";"4-year";"Room/Board";12769.0
2020;"Oregon";"Public Out-of-State";"2-year";"Fees/Tuition";8640.0
2020;"Oregon";"Public Out-of-State";"4-year";"Fees/Tuition";32068.0
2020;"Oregon";"Public Out-of-State";"4-year";"Room/Board";12769.0
2020;"Pennsylvania";"Private";"4-year";"Fees/Tuition";42812.0
2020;"Pennsylvania";"Private";"4-year";"Room/Board";13945.0
2020;"Pennsylvania";"Public In-State";"2-year";"Fees/Tuition";5348.0
2020;"Pennsylvania";"Public In-State";"4-year";"Fees/Tuition";15565.0
2020;"Pennsylvania";"Public In-State";"4-year";"Room/Board";11839.0
2020;"Pennsylvania";"Public Out-of-State";"2-year";"Fees/Tuition";13480.0
2020;"Pennsylvania";"Public Out-of-State";"4-year";"Fees/Tuition";30222.0
2020;"Pennsylvania";"Public Out-of-State";"4-year";"Room/Board";11839.0
2020;"Rhode Island";"Private";"4-year";"Fees/Tuition";43919.0
2020;"Rhode Island";"Private";"4-year";"Room/Board";15402.0
2020;"Rhode Island";"Public In-State";"2-year";"Fees/Tuition";4700.0
2020;"Rhode Island";"Public In-State";"4-year";"Fees/Tuition";13105.0
2020;"Rhode Island";"Public In-State";"4-year";"Room/Board";12487.0
2020;"Rhode Island";"Public Out-of-State";"2-year";"Fees/Tuition";12544.0
2020;"Rhode Island";"Public Out-of-State";"4-year";"Fees/Tuition";30871.0
2020;"Rhode Island";"Public Out-of-State";"4-year";"Room/Board";12487.0
2020;"South Carolina";"Private";"4-year";"Fees/Tuition";26270.0
2020;"South Carolina";"Private";"4-year";"Room/Board";9965.0
2020;"South Carolina";"Public In-State";"2-year";"Fees/Tuition";4916.0
2020;"South Carolina";"Public In-State";"4-year";"Fees/Tuition";12497.0
2020;"South Carolina";"Public In-State";"4-year";"Room/Board";10293.0
2020;"South Carolina";"Public Out-of-State";"2-year";"Fees/Tuition";10206.0
2020;"South Carolina";"Public Out-of-State";"4-year";"Fees/Tuition";32853.0
2020;"South Carolina";"Public Out-of-State";"4-year";"Room/Board";10293.0
2020;"South Dakota";"Private";"4-year";"Fees/Tuition";25353.0
2020;"South Dakota";"Private";"4-year";"Room/Board";8253.0
2020;"South Dakota";"Public In-State";"2-year";"Fees/Tuition";6469.0
2020;"South Dakota";"Public In-State";"4-year";"Fees/Tuition";8978.0
2020;"South Dakota";"Public In-State";"4-year";"Room/Board";8320.0
2020;"South Dakota";"Public Out-of-State";"2-year";"Fees/Tuition";6043.0
2020;"South Dakota";"Public Out-of-State";"4-year";"Fees/Tuition";12866.0
2020;"South Dakota";"Public Out-of-State";"4-year";"Room/Board";8320.0
2020;"Tennessee";"Private";"4-year";"Fees/Tuition";29200.0
2020;"Tennessee";"Private";"4-year";"Room/Board";10838.0
2020;"Tennessee";"Public In-State";"2-year";"Fees/Tuition";4379.0
2020;"Tennessee";"Public In-State";"4-year";"Fees/Tuition";10164.0
2020;"Tennessee";"Public In-State";"4-year";"Room/Board";10196.0
2020;"Tennessee";"Public Out-of-State";"2-year";"Fees/Tuition";16937.0
2020;"Tennessee";"Public Out-of-State";"4-year";"Fees/Tuition";24786.0
2020;"Tennessee";"Public Out-of-State";"4-year";"Room/Board";10196.0
2020;"Texas";"Private";"4-year";"Fees/Tuition";36014.0
2020;"Texas";"Private";"4-year";"Room/Board";12017.0
2020;"Texas";"Public In-State";"2-year";"Fees/Tuition";2380.0
2020;"Texas";"Public In-State";"4-year";"Fees/Tuition";8598.0
2020;"Texas";"Public In-State";"4-year";"Room/Board";10113.0
2020;"Texas";"Public Out-of-State";"2-year";"Fees/Tuition";6373.0
2020;"Texas";"Public Out-of-State";"4-year";"Fees/Tuition";24889.0
2020;"Texas";"Public Out-of-State";"4-year";"Room/Board";10113.0
2020;"Utah";"Private";"4-year";"Fees/Tuition";7600.0
2020;"Utah";"Private";"4-year";"Room/Board";8107.0
2020;"Utah";"Public In-State";"2-year";"Fees/Tuition";3929.0
2020;"Utah";"Public In-State";"4-year";"Fees/Tuition";6700.0
2020;"Utah";"Public In-State";"4-year";"Room/Board";7919.0
2020;"Utah";"Public Out-of-State";"2-year";"Fees/Tuition";12460.0
2020;"Utah";"Public Out-of-State";"4-year";"Fees/Tuition";21273.0
2020;"Utah";"Public Out-of-State";"4-year";"Room/Board";7919.0
2020;"Vermont";"Private";"4-year";"Fees/Tuition";46445.0
2020;"Vermont";"Private";"4-year";"Room/Board";14576.0
2020;"Vermont";"Public In-State";"2-year";"Fees/Tuition";6654.0
2020;"Vermont";"Public In-State";"4-year";"Fees/Tuition";17083.0
2020;"Vermont";"Public In-State";"4-year";"Room/Board";12582.0
2020;"Vermont";"Public Out-of-State";"2-year";"Fees/Tuition";13398.0
2020;"Vermont";"Public Out-of-State";"4-year";"Fees/Tuition";41057.0
2020;"Vermont";"Public Out-of-State";"4-year";"Room/Board";12582.0
2020;"Virginia";"Private";"4-year";"Fees/Tuition";23493.0
2020;"Virginia";"Private";"4-year";"Room/Board";11255.0
2020;"Virginia";"Public In-State";"2-year";"Fees/Tuition";5237.0
2020;"Virginia";"Public In-State";"4-year";"Fees/Tuition";13655.0
2020;"Virginia";"Public In-State";"4-year";"Room/Board";11419.0
2020;"Virginia";"Public Out-of-State";"2-year";"Fees/Tuition";11529.0
2020;"Virginia";"Public Out-of-State";"4-year";"Fees/Tuition";35831.0
2020;"Virginia";"Public Out-of-State";"4-year";"Room/Board";11419.0
2020;"Washington";"Private";"4-year";"Fees/Tuition";39791.0
2020;"Washington";"Private";"4-year";"Room/Board";12541.0
2020;"Washington";"Public In-State";"2-year";"Fees/Tuition";4468.0
2020;"Washington";"Public In-State";"4-year";"Fees/Tuition";7168.0
2020;"Washington";"Public In-State";"4-year";"Room/Board";12678.0
2020;"Washington";"Public Out-of-State";"2-year";"Fees/Tuition";6500.0
2020;"Washington";"Public Out-of-State";"4-year";"Fees/Tuition";30154.0
2020;"Washington";"Public Out-of-State";"4-year";"Room/Board";12678.0
2020;"West Virginia";"Private";"4-year";"Fees/Tuition";12673.0
2020;"West Virginia";"Private";"4-year";"Room/Board";9773.0
2020;"West Virginia";"Public In-State";"2-year";"Fees/Tuition";4344.0
2020;"West Virginia";"Public In-State";"4-year";"Fees/Tuition";8195.0
2020;"West Virginia";"Public In-State";"4-year";"Room/Board";10839.0
2020;"West Virginia";"Public Out-of-State";"2-year";"Fees/Tuition";9976.0
2020;"West Virginia";"Public Out-of-State";"4-year";"Fees/Tuition";22242.0
2020;"West Virginia";"Public Out-of-State";"4-year";"Room/Board";10839.0
2020;"Wisconsin";"Private";"4-year";"Fees/Tuition";35554.0
2020;"Wisconsin";"Private";"4-year";"Room/Board";11244.0
2020;"Wisconsin";"Public In-State";"2-year";"Fees/Tuition";4476.0
2020;"Wisconsin";"Public In-State";"4-year";"Fees/Tuition";8764.0
2020;"Wisconsin";"Public In-State";"4-year";"Room/Board";9020.0
2020;"Wisconsin";"Public Out-of-State";"2-year";"Fees/Tuition";6499.0
2020;"Wisconsin";"Public Out-of-State";"4-year";"Fees/Tuition";25522.0
2020;"Wisconsin";"Public Out-of-State";"4-year";"Room/Board";9020.0
2020;"Wyoming";"Public In-State";"2-year";"Fees/Tuition";4136.0
2020;"Wyoming";"Public In-State";"4-year";"Fees/Tuition";4747.0
2020;"Wyoming";"Public In-State";"4-year";"Room/Board";10154.0
2020;"Wyoming";"Public Out-of-State";"2-year";"Fees/Tuition";10101.0
2020;"Wyoming";"Public Out-of-State";"4-year";"Fees/Tuition";14803.0
2020;"Wyoming";"Public Out-of-State";"4-year";"Room/Board";10154.0
2021;"Alabama";"Private";"4-year";"Fees/Tuition";17354.0
2021;"Alabama";"Private";"4-year";"Room/Board";10613.0
2021;"Alabama";"Public In-State";"2-year";"Fees/Tuition";5048.0
2021;"Alabama";"Public In-State";"4-year";"Room/Board";10376.0
2021;"Alabama";"Public Out-of-State";"2-year";"Fees/Tuition";10082.0
2021;"Alabama";"Public Out-of-State";"4-year";"Fees/Tuition";27005.0
2021;"Alabama";"Public Out-of-State";"4-year";"Room/Board";10376.0
2021;"Alaska";"Private";"4-year";"Fees/Tuition";19575.0
2021;"Alaska";"Private";"4-year";"Room/Board";8787.0
2021;"Alaska";"Public In-State";"4-year";"Room/Board";13336.0
2021;"Alaska";"Public Out-of-State";"4-year";"Fees/Tuition";25535.0
2021;"Alaska";"Public Out-of-State";"4-year";"Room/Board";13336.0
2021;"Arizona";"Private";"4-year";"Fees/Tuition";13108.0
2021;"Arizona";"Private";"4-year";"Room/Board";9754.0
2021;"Arizona";"Public In-State";"2-year";"Fees/Tuition";2160.0
2021;"Arizona";"Public In-State";"4-year";"Room/Board";13272.0
2021;"Arizona";"Public Out-of-State";"2-year";"Fees/Tuition";6927.0
2021;"Arizona";"Public Out-of-State";"4-year";"Fees/Tuition";25426.0
2021;"Arizona";"Public Out-of-State";"4-year";"Room/Board";13272.0
2021;"Arkansas";"Private";"4-year";"Fees/Tuition";24998.0
2021;"Arkansas";"Private";"4-year";"Room/Board";8616.0
2021;"Arkansas";"Public In-State";"2-year";"Fees/Tuition";3484.0
2021;"Arkansas";"Public In-State";"4-year";"Room/Board";9794.0
2021;"Arkansas";"Public Out-of-State";"2-year";"Fees/Tuition";4845.0
2021;"Arkansas";"Public Out-of-State";"4-year";"Fees/Tuition";21598.0
2021;"Arkansas";"Public Out-of-State";"4-year";"Room/Board";9794.0
2021;"California";"Private";"4-year";"Fees/Tuition";38477.0
2021;"California";"Private";"4-year";"Room/Board";15203.0
2021;"California";"Public In-State";"2-year";"Fees/Tuition";1285.0
2021;"California";"Public In-State";"4-year";"Room/Board";15614.0
2021;"California";"Public Out-of-State";"2-year";"Fees/Tuition";8491.0
2021;"California";"Public Out-of-State";"4-year";"Fees/Tuition";34398.0
2021;"California";"Public Out-of-State";"4-year";"Room/Board";15614.0
2021;"Colorado";"Private";"4-year";"Fees/Tuition";23128.0
2021;"Colorado";"Private";"4-year";"Room/Board";13750.0
2021;"Colorado";"Public In-State";"2-year";"Fees/Tuition";3468.0
2021;"Colorado";"Public In-State";"4-year";"Room/Board";13019.0
2021;"Colorado";"Public Out-of-State";"2-year";"Fees/Tuition";8889.0
2021;"Colorado";"Public Out-of-State";"4-year";"Fees/Tuition";30930.0
2021;"Colorado";"Public Out-of-State";"4-year";"Room/Board";13019.0
2021;"Connecticut";"Private";"4-year";"Fees/Tuition";43013.0
2021;"Connecticut";"Private";"4-year";"Room/Board";15694.0
2021;"Connecticut";"Public In-State";"2-year";"Fees/Tuition";4522.0
2021;"Connecticut";"Public In-State";"4-year";"Room/Board";13938.0
2021;"Connecticut";"Public Out-of-State";"2-year";"Fees/Tuition";13483.0
2021;"Connecticut";"Public Out-of-State";"4-year";"Fees/Tuition";36881.0
2021;"Connecticut";"Public Out-of-State";"4-year";"Room/Board";13938.0
2021;"Delaware";"Private";"4-year";"Fees/Tuition";14501.0
2021;"Delaware";"Private";"4-year";"Room/Board";11242.0
2021;"Delaware";"Public In-State";"4-year";"Room/Board";13518.0
2021;"Delaware";"Public Out-of-State";"4-year";"Fees/Tuition";31809.0
2021;"Delaware";"Public Out-of-State";"4-year";"Room/Board";13518.0
2021;"District of Columbia";"Private";"4-year";"Fees/Tuition";44692.0
2021;"District of Columbia";"Private";"4-year";"Room/Board";17220.0
2021;"District of Columbia";"Public Out-of-State";"4-year";"Fees/Tuition";13004.0
2021;"Florida";"Private";"4-year";"Fees/Tuition";28860.0
2021;"Florida";"Private";"4-year";"Room/Board";12983.0
2021;"Florida";"Public In-State";"2-year";"Fees/Tuition";2506.0
2021;"Florida";"Public In-State";"4-year";"Room/Board";11003.0
2021;"Florida";"Public Out-of-State";"2-year";"Fees/Tuition";9111.0
2021;"Florida";"Public Out-of-State";"4-year";"Fees/Tuition";18322.0
2021;"Florida";"Public Out-of-State";"4-year";"Room/Board";11003.0
2021;"Georgia";"Private";"4-year";"Fees/Tuition";30380.0
2021;"Georgia";"Private";"4-year";"Room/Board";13247.0
2021;"Georgia";"Public In-State";"2-year";"Fees/Tuition";3169.0
2021;"Georgia";"Public In-State";"4-year";"Room/Board";11186.0
2021;"Georgia";"Public Out-of-State";"2-year";"Fees/Tuition";8535.0
2021;"Georgia";"Public Out-of-State";"4-year";"Fees/Tuition";23430.0
2021;"Georgia";"Public Out-of-State";"4-year";"Room/Board";11186.0
2021;"Hawaii";"Private";"4-year";"Fees/Tuition";19096.0
2021;"Hawaii";"Private";"4-year";"Room/Board";13852.0
2021;"Hawaii";"Public In-State";"2-year";"Fees/Tuition";3226.0
2021;"Hawaii";"Public In-State";"4-year";"Room/Board";11815.0
2021;"Hawaii";"Public Out-of-State";"2-year";"Fees/Tuition";8378.0
2021;"Hawaii";"Public Out-of-State";"4-year";"Fees/Tuition";32043.0
2021;"Hawaii";"Public Out-of-State";"4-year";"Room/Board";11815.0
2021;"Idaho";"Private";"4-year";"Fees/Tuition";6452.0
2021;"Idaho";"Private";"4-year";"Room/Board";8728.0
